time,TracKPosX,TracKPosY,TracKPosZ,Speed,GazeOrigin,eyeHitSite,eyeHitType,
2024-05-08 15:29:22:305,340723.875,434484.125,56.904,0.000,x=340751.594_y=434518.625_z=83.846,x=339778.188_y=433372.219_z=68.516,3
2024-05-08 15:29:22:334,340716.188,434476.469,56.934,0.000,x=340743.812_y=434510.844_z=83.863,x=339769.531_y=433367.188_z=68.503,3
2024-05-08 15:29:22:363,340708.562,434468.875,56.963,0.000,x=340736.156_y=434503.156_z=83.895,x=339777.906_y=433382.906_z=68.413,3
2024-05-08 15:29:22:388,340704.500,434464.844,56.978,0.000,x=340728.531_y=434495.562_z=83.925,x=339748.812_y=433350.812_z=68.515,3
2024-05-08 15:29:22:417,340696.250,434456.656,57.009,0.000,x=340724.500_y=434491.531_z=83.941,x=339979.062_y=433635.719_z=96.045,3
2024-05-08 15:29:22:446,340688.188,434448.688,57.039,0.000,x=340716.250_y=434483.312_z=83.966,x=339977.344_y=433636.031_z=96.045,3
2024-05-08 15:29:22:472,340679.906,434440.531,57.070,0.000,x=340708.219_y=434475.344_z=83.995,x=339972.000_y=433633.562_z=96.045,3
2024-05-08 15:29:22:500,340675.625,434436.312,57.086,0.000,x=340699.969_y=434467.188_z=84.030,x=339962.781_y=433625.031_z=96.045,3
2024-05-08 15:29:22:529,340665.125,434426.000,57.125,0.000,x=340695.688_y=434462.938_z=84.046,x=339955.406_y=433620.031_z=96.045,3
2024-05-08 15:29:22:557,340656.281,434417.312,57.157,0.000,x=340685.219_y=434452.625_z=84.084,x=339940.812_y=433610.156_z=96.045,3
2024-05-08 15:29:22:589,340647.531,434408.750,57.189,0.000,x=340676.375_y=434443.906_z=84.117,x=339921.406_y=433590.750_z=96.045,3
2024-05-08 15:29:22:615,340638.531,434399.938,57.222,0.000,x=340667.688_y=434435.344_z=84.151,x=339914.625_y=433585.781_z=96.045,3
2024-05-08 15:29:22:661,340623.938,434385.688,57.445,0.000,x=340658.688_y=434426.531_z=84.197,x=339893.156_y=433563.781_z=96.045,3
2024-05-08 15:29:22:687,340619.312,434381.219,57.541,0.000,x=340644.125_y=434412.250_z=84.426,x=339876.062_y=433547.750_z=96.045,3
2024-05-08 15:29:22:717,340609.562,434371.719,57.745,0.000,x=340639.531_y=434407.750_z=84.534,x=339568.469_y=433172.969_z=69.502,3
2024-05-08 15:29:22:743,340599.406,434361.875,57.957,0.000,x=340629.812_y=434398.250_z=84.732,x=339563.125_y=433171.844_z=69.515,3
2024-05-08 15:29:22:772,340589.750,434352.438,58.160,0.000,x=340619.719_y=434388.375_z=84.944,x=339567.906_y=433179.094_z=69.422,3
2024-05-08 15:29:22:800,340584.906,434347.750,58.261,0.000,x=340610.062_y=434378.906_z=85.146,x=339569.562_y=433185.094_z=69.345,3
2024-05-08 15:29:22:833,340570.188,434333.375,58.569,0.000,x=340605.281_y=434374.188_z=85.252,x=339264.750_y=432729.344_z=73.492,3
2024-05-08 15:29:22:859,340565.281,434328.625,58.672,0.000,x=340590.594_y=434359.781_z=85.564,x=339258.031_y=432727.406_z=73.494,3
2024-05-08 15:29:22:888,340555.250,434318.844,58.882,0.000,x=340585.750_y=434355.000_z=85.663,x=339047.906_y=432392.312_z=73.974,3
2024-05-08 15:29:22:917,340540.156,434304.125,59.198,0.000,x=340575.750_y=434345.188_z=85.874,x=339086.125_y=432421.000_z=87.651,3
2024-05-08 15:29:22:944,340535.062,434299.125,59.305,0.000,x=340560.688_y=434330.438_z=86.211,x=339092.344_y=432425.656_z=90.975,3
2024-05-08 15:29:22:971,340524.844,434289.219,59.519,0.000,x=340555.594_y=434325.469_z=86.333,x=338874.969_y=432152.781_z=98.075,3
2024-05-08 15:29:23:000,340514.844,434279.469,59.728,0.000,x=340545.375_y=434315.531_z=86.532,x=338615.781_y=431777.562_z=99.803,3
2024-05-08 15:29:23:028,340504.000,434268.969,59.954,0.000,x=340535.406_y=434305.781_z=86.743,x=338917.062_y=432194.344_z=98.225,3
2024-05-08 15:29:23:056,340493.344,434258.625,60.176,0.000,x=340524.594_y=434295.250_z=86.968,x=338948.719_y=432235.500_z=97.856,3
2024-05-08 15:29:23:085,340483.125,434248.719,60.370,0.000,x=340513.938_y=434284.906_z=87.181,x=339053.625_y=432396.594_z=88.292,3
2024-05-08 15:29:23:112,340477.344,434243.125,60.463,0.000,x=340503.719_y=434274.969_z=87.368,x=339041.000_y=432387.125_z=88.316,3
2024-05-08 15:29:23:141,340465.906,434232.062,60.645,0.000,x=340497.938_y=434269.375_z=87.451,x=339028.281_y=432377.594_z=85.586,3
2024-05-08 15:29:23:173,340454.812,434221.281,60.823,0.000,x=340486.531_y=434258.281_z=87.629,x=338977.156_y=432339.250_z=86.617,3
2024-05-08 15:29:23:200,340442.562,434209.438,61.018,0.000,x=340475.438_y=434247.500_z=87.800,x=338950.156_y=432349.406_z=69.097,3
2024-05-08 15:29:23:227,340431.562,434198.750,61.195,0.000,x=340463.250_y=434235.625_z=88.003,x=339067.969_y=432501.688_z=71.206,3
2024-05-08 15:29:23:256,340420.656,434188.156,61.370,0.000,x=340452.219_y=434224.969_z=88.174,x=339160.531_y=432629.438_z=72.884,3
2024-05-08 15:29:23:289,340409.156,434176.969,61.555,0.000,x=340441.344_y=434214.344_z=88.352,x=339263.938_y=432767.094_z=73.138,3
2024-05-08 15:29:23:314,340403.250,434171.250,61.649,0.000,x=340429.844_y=434203.125_z=88.538,x=339260.906_y=432762.250_z=73.176,3
2024-05-08 15:29:23:343,340392.094,434160.344,61.829,0.000,x=340423.969_y=434197.406_z=88.626,x=339265.594_y=432772.844_z=73.088,3
2024-05-08 15:29:23:371,340380.750,434149.312,62.012,0.000,x=340412.812_y=434186.500_z=88.797,x=339327.000_y=432854.594_z=72.464,3
2024-05-08 15:29:23:400,340369.188,434138.031,62.197,0.000,x=340401.469_y=434175.469_z=88.971,x=339387.656_y=432939.719_z=71.807,3
2024-05-08 15:29:23:427,340357.844,434126.969,62.380,0.000,x=340389.906_y=434164.188_z=89.148,x=339398.250_y=432958.562_z=71.655,3
2024-05-08 15:29:23:455,340346.500,434115.938,62.563,0.000,x=340378.562_y=434153.125_z=89.335,x=339386.312_y=432954.969_z=71.662,3
2024-05-08 15:29:23:485,340334.812,434104.531,62.745,0.000,x=340367.219_y=434142.062_z=89.518,x=339379.125_y=432948.719_z=71.704,3
2024-05-08 15:29:23:517,340329.031,434098.906,62.810,0.000,x=340355.531_y=434130.688_z=89.713,x=339364.812_y=432934.625_z=71.803,3
2024-05-08 15:29:23:544,340315.656,434085.875,62.960,0.000,x=340349.750_y=434125.062_z=89.777,x=339340.094_y=432910.938_z=71.969,3
2024-05-08 15:29:23:571,340308.781,434079.188,63.038,0.000,x=340336.344_y=434112.031_z=89.935,x=339331.969_y=432903.344_z=72.021,3
2024-05-08 15:29:23:600,340295.312,434066.062,63.189,0.000,x=340329.469_y=434105.344_z=90.018,x=339321.844_y=432895.375_z=72.073,3
2024-05-08 15:29:23:627,340282.438,434053.500,63.334,0.000,x=340316.000_y=434092.250_z=90.190,x=339297.219_y=432879.406_z=72.166,3
2024-05-08 15:29:23:654,340270.344,434041.719,63.470,0.000,x=340303.125_y=434079.688_z=90.327,x=339256.219_y=432829.719_z=72.537,3
2024-05-08 15:29:23:684,340263.594,434035.156,63.545,0.000,x=340291.031_y=434067.906_z=90.466,x=339248.406_y=432819.875_z=72.612,3
2024-05-08 15:29:23:711,340251.000,434022.906,63.687,0.000,x=340284.281_y=434061.344_z=90.539,x=339227.094_y=432794.812_z=72.797,3
2024-05-08 15:29:23:738,340244.312,434016.406,63.762,0.000,x=340271.719_y=434049.094_z=90.671,x=339245.969_y=432813.969_z=72.661,3
2024-05-08 15:29:23:768,340229.719,434002.219,63.925,0.000,x=340265.031_y=434042.562_z=90.743,x=339245.938_y=432817.844_z=72.625,3
2024-05-08 15:29:23:796,340217.719,433990.531,64.060,0.000,x=340250.469_y=434028.375_z=90.915,x=339256.000_y=432829.844_z=72.536,3
2024-05-08 15:29:23:830,340204.938,433978.125,64.203,0.000,x=340238.469_y=434016.656_z=91.053,x=339229.406_y=432804.844_z=72.709,3
2024-05-08 15:29:23:855,340191.781,433965.312,64.350,0.000,x=340225.719_y=434004.250_z=91.201,x=339205.875_y=432776.375_z=72.921,3
2024-05-08 15:29:23:883,340178.062,433952.000,64.504,0.000,x=340212.594_y=433991.438_z=91.356,x=339184.219_y=432750.312_z=73.116,3
2024-05-08 15:29:23:913,340165.594,433939.906,64.643,0.000,x=340198.875_y=433978.094_z=91.506,x=339276.188_y=432841.844_z=72.469,3
2024-05-08 15:29:23:940,340152.812,433927.469,64.787,0.000,x=340186.469_y=433965.969_z=91.644,x=339260.250_y=432821.562_z=72.622,3
2024-05-08 15:29:23:969,340146.250,433921.094,64.838,0.000,x=340173.688_y=433953.531_z=91.784,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:23:998,340133.500,433908.719,64.923,0.000,x=340167.125_y=433947.156_z=91.831,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:24:026,340120.250,433895.875,65.012,0.000,x=340154.375_y=433934.750_z=91.906,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:24:055,340105.969,433882.000,65.108,0.000,x=340141.125_y=433921.875_z=91.987,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:24:082,340099.594,433875.812,65.151,0.000,x=340126.844_y=433907.969_z=92.048,x=339355.719_y=432926.031_z=71.863,3
2024-05-08 15:29:24:110,340085.781,433862.406,65.244,0.000,x=340120.469_y=433901.781_z=92.074,x=339439.250_y=433010.656_z=71.262,3
2024-05-08 15:29:24:138,340073.156,433850.156,65.329,0.000,x=340106.656_y=433888.344_z=92.150,x=339400.188_y=432973.531_z=71.520,3
2024-05-08 15:29:24:166,340059.750,433837.125,65.419,0.000,x=340094.000_y=433876.094_z=92.216,x=339346.000_y=432908.062_z=72.008,3
2024-05-08 15:29:24:194,340045.812,433823.594,65.512,0.000,x=340080.625_y=433863.062_z=92.289,x=339256.875_y=432803.188_z=72.786,3
2024-05-08 15:29:24:221,340039.250,433817.219,65.557,0.000,x=340066.688_y=433849.531_z=92.370,x=339264.938_y=432814.906_z=72.695,3
2024-05-08 15:29:24:251,340025.625,433804.000,65.648,0.000,x=340060.094_y=433843.156_z=92.405,x=339247.906_y=432798.406_z=72.810,3
2024-05-08 15:29:24:280,340011.594,433790.406,65.742,0.000,x=340046.500_y=433829.938_z=92.512,x=339096.125_y=432623.719_z=71.931,3
2024-05-08 15:29:24:307,339997.938,433777.156,65.834,0.000,x=340032.469_y=433816.312_z=92.614,x=339010.312_y=432512.625_z=70.395,3
2024-05-08 15:29:24:336,339983.938,433763.594,65.928,0.000,x=340018.812_y=433803.062_z=92.714,x=338964.875_y=432453.219_z=69.579,3
2024-05-08 15:29:24:364,339977.125,433756.969,65.973,0.000,x=340004.812_y=433789.500_z=92.812,x=338897.750_y=432360.156_z=68.361,3
2024-05-08 15:29:24:392,339962.344,433742.625,66.073,0.000,x=339998.000_y=433782.875_z=92.853,x=338861.250_y=432337.875_z=67.772,3
2024-05-08 15:29:24:420,339948.500,433729.219,66.165,0.000,x=339983.219_y=433768.531_z=92.951,x=338844.250_y=432317.312_z=67.717,3
2024-05-08 15:29:24:449,339934.781,433715.906,66.257,0.000,x=339969.406_y=433755.125_z=93.046,x=338830.344_y=432303.469_z=67.782,3
2024-05-08 15:29:24:477,339921.188,433702.750,66.348,0.000,x=339955.719_y=433741.812_z=93.141,x=338816.750_y=432293.188_z=67.832,3
2024-05-08 15:29:24:503,339913.031,433694.812,66.403,0.000,x=339942.156_y=433728.625_z=93.238,x=338783.312_y=432243.219_z=67.654,3
2024-05-08 15:29:24:532,339898.938,433681.156,66.443,0.000,x=339934.000_y=433720.656_z=93.297,x=338746.219_y=432197.031_z=67.426,3
2024-05-08 15:29:24:562,339884.750,433667.406,66.474,0.000,x=339919.938_y=433707.031_z=93.339,x=338715.219_y=432166.844_z=67.255,3
2024-05-08 15:29:24:588,339869.281,433652.406,66.509,0.000,x=339905.781_y=433693.250_z=93.375,x=338682.031_y=432135.938_z=67.076,3
2024-05-08 15:29:24:617,339855.281,433638.844,66.540,0.000,x=339890.312_y=433678.250_z=93.408,x=338654.562_y=432096.562_z=66.894,3
2024-05-08 15:29:24:652,339840.594,433624.594,66.573,0.000,x=339876.344_y=433664.688_z=93.436,x=338670.406_y=432138.375_z=67.045,3
2024-05-08 15:29:24:678,339832.969,433617.219,66.591,0.000,x=339861.688_y=433650.438_z=93.469,x=338703.062_y=432179.594_z=67.247,3
2024-05-08 15:29:24:705,339817.281,433601.969,66.626,0.000,x=339854.062_y=433643.031_z=93.488,x=338687.875_y=432167.000_z=67.169,3
2024-05-08 15:29:24:734,339802.625,433587.719,66.659,0.000,x=339838.406_y=433627.781_z=93.530,x=339043.656_y=432657.781_z=71.254,3
2024-05-08 15:29:24:763,339788.469,433573.906,66.692,0.000,x=339823.750_y=433613.531_z=93.552,x=339436.562_y=433175.188_z=69.437,3
2024-05-08 15:29:24:790,339773.812,433559.625,66.726,0.000,x=339809.625_y=433599.719_z=93.578,x=339443.000_y=433177.469_z=69.409,3
2024-05-08 15:29:24:819,339759.594,433545.719,66.759,0.000,x=339794.938_y=433585.438_z=93.607,x=339429.781_y=433163.719_z=69.584,3
2024-05-08 15:29:24:848,339752.344,433538.625,66.775,0.000,x=339780.719_y=433571.500_z=93.636,x=339409.312_y=433126.438_z=70.061,3
2024-05-08 15:29:24:877,339737.594,433524.156,66.810,0.000,x=339773.469_y=433564.406_z=93.649,x=339396.625_y=433113.188_z=70.211,3
2024-05-08 15:29:24:904,339721.906,433508.719,66.847,0.000,x=339758.719_y=433549.938_z=93.675,x=339380.344_y=433095.062_z=70.343,3
2024-05-08 15:29:24:933,339704.875,433491.969,66.888,0.000,x=339743.031_y=433534.531_z=93.708,x=339373.750_y=433087.125_z=70.402,3
2024-05-08 15:29:24:960,339697.656,433484.844,66.905,0.000,x=339725.969_y=433517.750_z=93.741,x=339361.250_y=433069.625_z=70.537,3
2024-05-08 15:29:24:988,339683.000,433470.406,66.940,0.000,x=339718.719_y=433510.656_z=93.746,x=339348.344_y=433056.969_z=70.626,3
2024-05-08 15:29:25:017,339667.781,433455.375,66.977,0.000,x=339704.062_y=433496.219_z=93.778,x=339321.844_y=433053.688_z=70.598,3
2024-05-08 15:29:25:046,339652.969,433440.750,67.013,0.000,x=339688.812_y=433481.188_z=93.807,x=339313.656_y=433051.281_z=70.602,3
2024-05-08 15:29:25:074,339638.594,433426.531,67.081,0.000,x=339673.969_y=433466.562_z=93.835,x=339301.469_y=433039.375_z=70.685,3
2024-05-08 15:29:25:102,339623.875,433411.969,67.191,0.000,x=339659.562_y=433452.375_z=93.900,x=339292.719_y=433035.594_z=70.701,3
2024-05-08 15:29:25:131,339616.438,433404.562,67.247,0.000,x=339644.844_y=433437.844_z=94.023,x=339269.531_y=433013.031_z=70.859,3
2024-05-08 15:29:25:161,339600.656,433388.875,67.366,0.000,x=339637.375_y=433430.438_z=94.085,x=339254.219_y=433000.562_z=70.941,3
2024-05-08 15:29:25:187,339585.000,433373.344,67.484,0.000,x=339621.594_y=433414.781_z=94.210,x=339238.750_y=432986.906_z=71.034,3
2024-05-08 15:29:25:216,339570.156,433358.531,67.596,0.000,x=339605.906_y=433399.250_z=94.325,x=339220.438_y=432970.281_z=71.148,3
2024-05-08 15:29:25:244,339555.312,433343.719,67.708,0.000,x=339591.031_y=433384.469_z=94.437,x=339206.094_y=432955.656_z=71.252,3
2024-05-08 15:29:25:272,339547.906,433336.344,67.764,0.000,x=339576.188_y=433369.688_z=94.551,x=339199.062_y=432948.156_z=71.306,3
2024-05-08 15:29:25:300,339531.781,433320.188,67.886,0.000,x=339568.781_y=433362.312_z=94.613,x=339177.156_y=432926.906_z=71.455,3
2024-05-08 15:29:25:328,339516.688,433305.062,68.001,0.000,x=339552.594_y=433346.188_z=94.742,x=339157.500_y=432907.469_z=71.592,3
2024-05-08 15:29:25:357,339501.062,433289.375,68.120,0.000,x=339537.469_y=433331.062_z=94.857,x=339144.625_y=432893.750_z=71.691,3
2024-05-08 15:29:25:385,339493.500,433281.781,68.178,0.000,x=339521.844_y=433315.406_z=94.984,x=338890.969_y=432528.969_z=68.697,3
2024-05-08 15:29:25:419,339468.719,433256.844,68.362,0.000,x=339514.281_y=433307.844_z=95.044,x=338757.750_y=432337.219_z=67.637,3
2024-05-08 15:29:25:446,339461.281,433249.344,68.436,0.000,x=339489.469_y=433282.938_z=95.227,x=338753.719_y=432330.594_z=67.668,3
2024-05-08 15:29:25:475,339446.281,433234.250,68.585,0.000,x=339482.000_y=433275.438_z=95.298,x=338610.781_y=432115.812_z=66.802,3
2024-05-08 15:29:25:502,339430.969,433218.750,68.739,0.000,x=339467.031_y=433260.344_z=95.440,x=338545.531_y=432022.094_z=66.371,3
2024-05-08 15:29:25:531,339415.469,433203.094,68.894,0.000,x=339451.688_y=433244.906_z=95.585,x=338490.031_y=431947.781_z=66.017,3
2024-05-08 15:29:25:561,339400.125,433187.562,69.047,0.000,x=339436.188_y=433229.250_z=95.753,x=338489.000_y=431953.281_z=66.027,3
2024-05-08 15:29:25:588,339385.000,433172.188,69.200,0.000,x=339420.812_y=433213.719_z=95.917,x=338416.250_y=431845.312_z=68.809,3
2024-05-08 15:29:25:617,339367.250,433154.125,69.379,0.000,x=339405.656_y=433198.344_z=96.075,x=338405.344_y=431835.438_z=70.617,3
2024-05-08 15:29:25:646,339359.500,433146.219,69.457,0.000,x=339387.906_y=433180.312_z=96.249,x=338413.500_y=431842.812_z=72.320,3
2024-05-08 15:29:25:675,339342.812,433129.188,69.626,0.000,x=339380.125_y=433172.406_z=96.331,x=338385.625_y=431817.531_z=72.389,3
2024-05-08 15:29:25:702,339326.938,433112.969,69.786,0.000,x=339363.406_y=433155.375_z=96.502,x=338371.000_y=431804.219_z=73.539,3
2024-05-08 15:29:25:731,339319.250,433105.156,69.864,0.000,x=339347.500_y=433139.188_z=96.664,x=338366.375_y=431800.062_z=72.320,3
2024-05-08 15:29:25:760,339303.781,433089.312,70.021,0.000,x=339339.844_y=433131.344_z=96.719,x=338360.688_y=431801.844_z=65.257,3
2024-05-08 15:29:25:787,339288.125,433073.250,70.180,0.000,x=339324.344_y=433115.531_z=96.867,x=338351.344_y=431794.312_z=65.210,3
2024-05-08 15:29:25:815,339272.250,433056.969,70.342,0.000,x=339308.625_y=433099.500_z=97.018,x=338343.062_y=431788.312_z=65.169,3
2024-05-08 15:29:25:845,339256.875,433041.156,70.499,0.000,x=339292.719_y=433083.188_z=97.176,x=338284.938_y=431771.938_z=64.946,3
2024-05-08 15:29:25:872,339240.719,433024.531,70.663,0.000,x=339277.312_y=433067.406_z=97.324,x=338296.438_y=431809.562_z=65.073,3
2024-05-08 15:29:25:900,339232.438,433016.031,70.748,0.000,x=339261.125_y=433050.781_z=97.478,x=338294.781_y=431808.969_z=65.066,3
2024-05-08 15:29:25:929,339215.750,432998.844,70.871,0.000,x=339252.812_y=433042.281_z=97.541,x=338301.375_y=431829.438_z=65.136,3
2024-05-08 15:29:25:957,339198.438,432981.000,70.998,0.000,x=339236.094_y=433025.094_z=97.672,x=338302.250_y=431848.219_z=65.184,3
2024-05-08 15:29:25:989,339180.438,432962.438,71.131,0.000,x=339218.719_y=433007.219_z=97.804,x=338313.625_y=431864.688_z=65.259,3
2024-05-08 15:29:26:017,339162.188,432943.594,71.243,0.000,x=339200.719_y=432988.688_z=97.925,x=338276.250_y=431828.750_z=65.055,3
2024-05-08 15:29:26:046,339151.375,432932.438,71.190,0.000,x=339182.469_y=432969.844_z=98.034,x=338211.531_y=431755.750_z=65.242,3
2024-05-08 15:29:26:075,339131.094,432911.438,71.091,0.000,x=339171.656_y=432958.656_z=97.976,x=338191.750_y=431736.062_z=65.505,3
2024-05-08 15:29:26:101,339110.438,432890.062,70.990,0.000,x=339151.344_y=432937.656_z=97.880,x=338147.312_y=431685.094_z=68.001,3
2024-05-08 15:29:26:131,339091.469,432870.469,70.824,0.000,x=339130.656_y=432916.281_z=97.759,x=338176.469_y=431724.750_z=66.109,3
2024-05-08 15:29:26:160,339081.344,432859.969,70.774,0.000,x=339111.688_y=432896.656_z=97.580,x=338174.312_y=431719.438_z=66.345,3
2024-05-08 15:29:26:187,339062.094,432840.094,70.679,0.000,x=339101.531_y=432886.188_z=97.516,x=338169.375_y=431713.969_z=66.616,3
2024-05-08 15:29:26:217,339035.969,432813.094,70.550,0.000,x=339082.281_y=432866.281_z=97.429,x=338106.750_y=431639.156_z=70.257,3
2024-05-08 15:29:26:246,339026.906,432803.719,70.506,0.000,x=339056.094_y=432839.281_z=97.302,x=338089.312_y=431627.094_z=70.911,3
2024-05-08 15:29:26:275,339008.094,432784.312,70.413,0.000,x=339047.031_y=432829.906_z=97.258,x=338066.406_y=431602.250_z=72.140,3
2024-05-08 15:29:26:302,338988.969,432764.594,70.319,0.000,x=339028.219_y=432810.500_z=97.164,x=338448.469_y=432110.875_z=66.277,3
2024-05-08 15:29:26:331,338967.781,432742.719,70.214,0.000,x=339009.062_y=432790.781_z=97.062,x=338518.594_y=432207.781_z=66.732,3
2024-05-08 15:29:26:359,338948.312,432722.688,70.032,0.000,x=338987.844_y=432768.906_z=96.947,x=338533.375_y=432236.250_z=66.847,3
2024-05-08 15:29:26:388,338938.719,432712.781,69.867,0.000,x=338968.375_y=432748.875_z=96.753,x=338549.938_y=432268.938_z=66.978,3
2024-05-08 15:29:26:418,338917.438,432690.875,69.500,0.000,x=338958.781_y=432738.969_z=96.590,x=338547.438_y=432275.281_z=66.985,3
2024-05-08 15:29:26:447,338896.062,432668.875,69.132,0.000,x=338937.500_y=432717.031_z=96.220,x=338525.281_y=432253.594_z=66.863,3
2024-05-08 15:29:26:476,338874.125,432646.281,68.885,0.000,x=338916.125_y=432695.000_z=95.846,x=338505.719_y=432233.781_z=66.754,3
2024-05-08 15:29:26:503,338853.281,432624.844,68.756,0.000,x=338894.219_y=432672.406_z=95.602,x=338491.812_y=432229.281_z=66.699,3
2024-05-08 15:29:26:532,338832.688,432603.750,68.629,0.000,x=338873.375_y=432650.969_z=95.470,x=338470.062_y=432205.656_z=66.573,3
2024-05-08 15:29:26:561,338822.562,432593.375,68.566,0.000,x=338852.781_y=432629.844_z=95.349,x=338460.812_y=432196.781_z=66.523,3
2024-05-08 15:29:26:589,338802.562,432572.844,68.443,0.000,x=338842.656_y=432619.469_z=95.273,x=338457.500_y=432199.188_z=66.518,3
2024-05-08 15:29:26:618,338782.438,432552.188,68.318,0.000,x=338822.688_y=432598.906_z=95.141,x=338441.312_y=432183.250_z=66.429,3
2024-05-08 15:29:26:647,338761.719,432530.938,68.190,0.000,x=338802.531_y=432578.219_z=95.005,x=338421.688_y=432163.125_z=66.318,3
2024-05-08 15:29:26:675,338741.031,432509.781,68.062,0.000,x=338781.812_y=432556.969_z=94.875,x=338398.250_y=432142.188_z=66.194,3
2024-05-08 15:29:26:703,338720.531,432488.781,67.895,0.000,x=338761.125_y=432535.781_z=94.742,x=338379.312_y=432123.094_z=66.088,3
2024-05-08 15:29:26:732,338708.250,432476.219,67.684,0.000,x=338740.625_y=432514.781_z=94.576,x=338367.344_y=432112.000_z=66.023,3
2024-05-08 15:29:26:761,338685.281,432452.781,67.290,0.000,x=338728.344_y=432502.219_z=94.363,x=338339.656_y=432078.938_z=65.856,3
2024-05-08 15:29:26:789,338664.125,432431.219,67.072,0.000,x=338705.406_y=432478.781_z=93.975,x=338315.375_y=432054.656_z=65.721,3
2024-05-08 15:29:26:818,338643.062,432409.750,66.941,0.000,x=338684.250_y=432457.219_z=93.759,x=338296.031_y=432035.969_z=65.615,3
2024-05-08 15:29:26:847,338620.781,432387.062,66.913,0.000,x=338663.188_y=432435.750_z=93.635,x=338272.031_y=432011.219_z=65.480,3
2024-05-08 15:29:26:879,338599.656,432365.594,67.007,0.000,x=338640.875_y=432413.062_z=93.610,x=338252.000_y=431982.250_z=65.347,3
2024-05-08 15:29:26:911,338576.844,432342.344,66.998,0.000,x=338619.750_y=432391.594_z=93.709,x=338228.469_y=431957.750_z=65.214,3
2024-05-08 15:29:26:936,338555.844,432320.969,66.990,0.000,x=338596.938_y=432368.375_z=93.694,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:26:965,338534.188,432298.938,66.982,0.000,x=338575.938_y=432347.000_z=93.688,x=0.000_y=0.000_z=0.000,0
2024-05-08 15:29:26:994,338523.406,432287.969,66.940,0.000,x=338554.250_y=432324.969_z=93.681,x=338172.750_y=431906.844_z=64.915,3
2024-05-08 15:29:27:022,338500.594,432264.750,66.812,0.000,x=338543.500_y=432314.000_z=93.629,x=338148.812_y=431877.031_z=65.101,3
2024-05-08 15:29:27:050,338477.031,432240.781,66.680,0.000,x=338520.719_y=432290.781_z=93.499,x=338104.062_y=431823.594_z=65.509,3
2024-05-08 15:29:27:084,338453.906,432217.250,66.550,0.000,x=338497.156_y=432266.812_z=93.360,x=338078.219_y=431794.906_z=65.736,3
2024-05-08 15:29:27:110,338431.500,432194.406,66.424,0.000,x=338474.062_y=432243.281_z=93.228,x=338050.625_y=431764.500_z=65.978,3
2024-05-08 15:29:27:139,338409.250,432171.719,66.299,0.000,x=338451.656_y=432220.438_z=93.111,x=338016.094_y=431726.781_z=67.504,3
2024-05-08 15:29:27:168,338397.375,432159.594,66.233,0.000,x=338429.438_y=432197.781_z=92.988,x=338001.375_y=431709.719_z=68.340,3
2024-05-08 15:29:27:197,338373.562,432135.219,66.099,0.000,x=338417.562_y=432185.625_z=92.927,x=337982.156_y=431692.844_z=69.207,3
2024-05-08 15:29:27:225,338349.281,432110.312,65.962,0.000,x=338393.781_y=432161.312_z=92.784,x=337943.844_y=431650.812_z=71.282,3
2024-05-08 15:29:27:252,338326.719,432087.156,65.835,0.000,x=338369.500_y=432136.438_z=92.647,x=337915.438_y=431620.312_z=72.794,3
2024-05-08 15:29:27:282,338303.625,432063.312,65.705,0.000,x=338346.969_y=432113.281_z=92.520,x=337892.656_y=431596.469_z=73.980,3
2024-05-08 15:29:27:310,338292.375,432051.719,65.642,0.000,x=338323.875_y=432089.469_z=92.394,x=337860.500_y=431553.125_z=75.630,3
2024-05-08 15:29:27:337,338269.969,432028.531,65.554,0.000,x=338312.625_y=432077.875_z=92.342,x=337835.969_y=431526.312_z=76.506,3
2024-05-08 15:29:27:365,338246.781,432004.531,65.500,0.000,x=338290.188_y=432054.719_z=92.250,x=337815.969_y=431507.062_z=77.149,3
2024-05-08 15:29:27:397,338224.469,431981.375,65.532,0.000,x=338266.969_y=432030.750_z=92.199,x=337793.969_y=431481.281_z=77.982,3
2024-05-08 15:29:27:425,338201.719,431957.688,65.565,0.000,x=338244.625_y=432007.625_z=92.242,x=337749.562_y=431430.844_z=79.620,3
2024-05-08 15:29:27:453,338178.844,431933.781,65.628,0.000,x=338221.844_y=431984.000_z=92.281,x=337726.406_y=431404.000_z=80.488,3
2024-05-08 15:29:27:482,338154.375,431908.094,65.767,0.000,x=338198.938_y=431960.125_z=92.341,x=337699.938_y=431373.656_z=81.473,3
2024-05-08 15:29:27:509,338142.188,431895.250,66.051,0.000,x=338174.469_y=431934.500_z=92.481,x=337674.031_y=431345.844_z=82.383,3
2024-05-08 15:29:27:538,338119.250,431871.000,66.588,0.000,x=338162.281_y=431921.688_z=92.765,x=337646.031_y=431317.281_z=83.328,3
2024-05-08 15:29:27:566,338096.219,431846.500,67.129,0.000,x=338139.281_y=431897.500_z=93.306,x=337610.250_y=431278.531_z=82.205,3
2024-05-08 15:29:27:595,338073.750,431822.375,67.662,0.000,x=338116.281_y=431873.062_z=93.869,x=337568.688_y=431227.125_z=80.809,3
